object-id,block-area,district,timeperiod,sdrf-sanctions-awarded-value,total-tender-awarded-value,ridf-tenders-awarded-value,restoration-measures-tenders-awarded-value,immediate-measures-tenders-awarded-value,others-tenders-awarded-value,id,max-rain,mean-rain,count,sum-rain,block-lgd,dtname,dtcode11,tehsil,mean-daily-runoff,sum-runoff,peak-runoff,count-bhuvan-pixels,count-inundated-pixels,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,year,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,block-name,schools-count,rail-length,rail-count,road-length,road-count,health-centers-count,elevation-mean,slope-mean,net-sown-area-in-hac,avg-electricity,avg-tele,block-piped-hhds-pct,block-nosanitation-hhds-pct,total-hhd,drainage-density,distance-from-river,distance-from-sea,min-distance-from-sea,no-of-person-evacuated,no-of-persons-rescued,population-affected,total-livestock-lost,house-damage-total,cultivated-area-affected-in-hectare,crop-loss-total-in-hact,population-affected-in-cyclone-fani,no-of-person-evacuated-in-cyclone-fani,house-damage-total--in-cyclone-fani,cultivated-area-affected-in-hectare-in-cyclone-fani,total-livestock-affected-in-cyclone-fani,total-livestock-lost-in-cyclone-fani,population-affected-in-cyclone-bulbul,no-of-persons-evacuated-in-cyclone-bulbul,house-damage-total--in-cyclone-bulbul,cultivated-area-affected-in-hectare-in-cyclone-bulbul,total-livestock-lost-in-cyclone-bulbul,total-no-of-death-of-humans-in-flood-and-cyclone,exposure,flood-hazard,government-response,vulnerability,financial-year,total-tender-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,sdrf-sanctions-awarded-value-fy-cumsum,topsis-score,risk-score,Unnamed: 0,level_0,index
21-376-03497,545.0,Mayurbhanj,2021_05,121924583,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.52,478.0,247.21,3497.0,Mayurbhanj,376.0,0.0,0.0,0,0,1611843.0,101.0,0.00627,1.57e-05,0.25,25.25,0.0,0.99,5686.0,7908.0,178422.0,KAPTIPADA,310,0.0,0,67586.0,13,36.0,137.0,4.0,9819.948,8.8,3.0,10.1,15.11,23445,0.00016068,2165.16293,45.597,30.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0,2,4,2,2,2021-2022,0.0,0.0,0.0,0.0,243849166.0,0.5667197648777695,3,,,
21-377-03307,300.0,Baleshwar,2021_05,85670816,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.43,264.0,114.34,3307.0,Baleshwar,377.0,0.0,0.0,0,0,886709.0,23600.0,2.6615271,0.007103796,0.27,6299.0,0.0,0.94,27247.0,29053.0,164409.0,REMUNA,258,11270.0,6,73778.0,23,27.0,13.0,2.0,22119.08149,10.3,2.0,17.14,12.12,39704,0.00023459,3422.927916,6.264,0.0,151.0,0.0,2632,1.0,1168.0,21.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0,2,4,2,2,2021-2022,16594855.0,0.0,0.0,0.0,171341632.0,0.5667197648777695,3,,,
21-377-03305,343.0,Baleshwar,2021_05,85670816,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.47,298.0,138.85,3305.0,Baleshwar,377.0,0.0,0.0,0,0,1013613.0,80.0,0.00789,1.97e-05,0.25,20.0,0.0,0.94,9843.0,10574.0,161357.0,NILGIRI,238,0.0,0,70604.0,13,38.0,73.0,5.0,19850.33963,11.0,2.0,17.73,16.87,44912,0.00015339,2837.003358,21.031,8.459,151.0,0.0,2632,1.0,1168.0,21.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0,2,4,2,2,2021-2022,0.0,0.0,0.0,0.0,171341632.0,0.5667197648777695,3,,,
21-376-03487,352.0,Mayurbhanj,2021_05,121924583,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.48,303.0,146.86,3487.0,Mayurbhanj,376.0,0.0,0.0,0,0,1043512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,11610.0,16128.0,163426.0,BADASAHI,261,0.0,0,68248.0,11,42.0,34.0,2.0,13747.34,9.0,2.0,8.59,11.75,33056,0.00020356,2308.973513,24.56,5.104,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0,2,4,2,2,2021-2022,0.0,0.0,0.0,0.0,243849166.0,0.5667197648777695,3,,,
21-384-03281,844.0,Anugul,2021_05,45128652,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.41,731.0,299.2,3281.0,Anugul,384.0,0.0,0.0,0,0,2486910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,4340.0,4930.0,117450.0,KISHORENAGAR,188,40009.0,4,66446.0,10,19.0,252.0,7.0,19984.9067,8.7,3.0,10.69,19.81,25906,0.00013286,2435.412776,52.367,31.777,0.0,0.0,6296,5.0,1178.0,18.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0,2,4,2,2,2021-2022,0.0,0.0,0.0,0.0,90257304.0,0.5667197648777695,3,,,
21-377-03304,331.0,Baleshwar,2021_05,85670816,37971101.0,0.0,2866231.0,0.0,0.0,0.0,0.81,0.81,287.0,232.05,3304.0,Baleshwar,377.0,0.0,0.0,0,0,977507.0,55160.0,5.6429263,0.014675598,0.26,14345.5,0.0,0.94,7748.0,8250.0,185464.0,KHAIRA,294,0.0,0,86645.0,16,30.0,32.0,2.0,12647.2,10.2,3.0,8.79,15.3,27674,0.00015895,3109.602725,34.672,21.759,151.0,0.0,2632,1.0,1168.0,21.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0,2,4,2,2,2021-2022,55523362.0,2866231.0,0.0,0.0,171341632.0,0.5667197648777695,3,,,
21-374-03582,865.0,Sundargarh,2021_05,72052290,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.73,754.0,551.23,3582.0,Sundargarh,374.0,0.0,0.0,0,0,2564612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,5450.0,7511.0,112876.0,LAHUNIPARA,204,14001.0,5,131785.0,14,33.0,342.0,10.0,5968.56,7.5,3.0,10.78,14.85,23920,0.00024097,1671.723656,53.956,32.462,0.0,0.0,65,0.0,676.0,1.1,0.0,0.035,0.0,237.0,84.69,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0,2,4,2,2,2021-2022,0.0,0.0,0.0,0.0,144104580.0,0.5667197648777695,3,,,
21-373-03347,1002.0,Deogarh,2021_05,5576876,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.27,873.0,235.17,3347.0,Deogarh,373.0,0.0,0.0,0,0,2959692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,8752.0,10299.0,124140.0,REAMAL,211,0.0,0,184436.0,25,22.0,197.0,6.0,13568.75,10.7,2.0,24.35,19.16,21368,0.000148,2476.271577,26.395,2.7,0.0,0.0,101,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0,2,4,2,2,2021-2022,0.0,0.0,0.0,0.0,11153752.0,0.5667197648777695,3,,,
21-389-03357,235.0,Gajapati,2021_05,9996069,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.15,203.0,30.02,3357.0,Gajapati,389.0,0.0,0.0,0,0,684723.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,4094.0,7167.0,136931.0,GOSANI,144,22570.0,6,124794.0,33,20.0,118.0,6.0,25371.594,10.6,3.0,12.25,17.32,49272,9.07e-05,4837.47405,34.055,23.049,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0,2,4,2,2,2021-2022,0.0,0.0,0.0,0.0,19992138.0,0.5667197648777695,3,,,
21-382-03397,321.0,Jajapur,2021_05,422866037,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.65,276.0,178.84,3397.0,Jajapur,382.0,0.0,0.0,0,0,945244.0,5112.0,0.5408127,0.001352032,0.25,1278.0,0.0,0.96,10807.0,10133.0,254987.0,DAHRMASALA,318,30902.0,6,132456.0,27,42.0,25.0,3.0,11860.44,10.3,2.0,13.68,29.52,51725,0.00026011,1894.183778,3.788,0.0,1690.0,0.0,92802,7.0,4569.0,36818.5,0.0,20.0,1.0,998.0,1768.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0,3,4,1,2,2021-2022,0.0,0.0,0.0,0.0,845732074.0,0.5646425121876072,3,,,
21-381-03332,424.0,Cuttack,2021_05,651323924,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.4,370.0,147.76,3332.0,Cuttack,381.0,0.0,0.0,0,0,1246170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,14074.0,11209.0,178913.0,ATHAGAD,219,34368.0,9,112858.0,24,31.0,53.0,3.0,16629.68,10.8,3.0,13.33,9.29,43153,0.00017613,2685.543847,18.618,7.245,5683.0,0.0,42823,6.0,918.0,30837.2,0.0,0.36,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0,3,4,1,2,2021-2022,0.0,0.0,0.0,0.0,1302647848.0,0.5646425121876072,3,,,
21-387-03543,322.0,Puri,2021_05,545216057,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.52,276.0,143.96,3543.0,Puri,387.0,0.0,0.0,0,0,942109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,11342.0,8331.0,214740.0,NIMAPADA,360,0.0,0,80636.0,14,38.0,8.0,2.0,37469.568,11.0,2.0,16.06,14.68,62570,0.00015183,2517.905303,14.631,1.628,4115.0,0.0,28909,10.0,888.0,16428.01,0.0,0.576,0.0,0.0,70.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0,3,4,1,2,2021-2022,0.0,0.0,0.0,0.0,1090432114.0,0.5646425121876072,3,,,
21-387-03537,383.0,Puri,2021_05,545216057,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.1,332.0,34.84,3537.0,Puri,387.0,0.0,0.0,0,0,1121058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,39779.0,29118.0,441047.0,BRAHMAGIRI,353,4203.0,5,79004.0,174,24.0,5.0,2.0,13597.7708,15.8,3.0,13.36,10.88,103057,0.00013061,2957.295874,4.296,0.0,4115.0,0.0,28909,10.0,888.0,16428.01,0.0,0.576,0.0,0.0,70.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0,3,4,1,2,2021-2022,12638656.0,0.0,0.0,0.0,1090432114.0,0.5646425121876072,3,,,
21-381-03337,362.0,Cuttack,2021_05,651323924,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.44,312.0,138.59,3337.0,Cuttack,381.0,0.0,0.0,0,0,1061944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,52015.0,39941.0,874107.0,CUTTACKSADAR,574,38304.0,13,180890.0,66,33.0,18.0,2.0,14837.57105,16.7,3.0,18.51,7.12,208025,0.00016148,2166.115231,3.325,0.0,5683.0,0.0,42823,6.0,918.0,30837.2,0.0,0.36,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0,5,4,1,1,2021-2022,0.0,0.0,0.0,0.0,1302647848.0,0.5579493113592363,3,,,
21-386-03460,455.0,Khordha,2021_05,591491455,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.45,392.0,174.45,3460.0,Khordha,386.0,0.0,0.0,0,0,1334534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,87758.0,77463.0,1179372.0,BHUBANESWAR,646,26061.0,5,193671.0,94,19.0,45.0,3.0,17629.355,18.2,3.0,18.26,7.15,279580,0.0001445,2811.573354,15.838,2.506,0.0,0.0,5590,0.0,323.0,2983.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,5,4,1,1,2021-2022,0.0,0.0,0.0,0.0,1182982910.0,0.5579493113592363,3,,,
21-387-03546,190.0,Puri,2021_05,545216057,5747558.0,0.0,0.0,0.0,0.0,0.0,0.53,0.29,160.0,46.78,3546.0,Puri,387.0,0.0,0.0,0,0,555359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,6122.0,4480.0,166897.0,SATYABADI,167,7369.0,2,53017.0,18,24.0,6.0,2.0,13700.75,8.6,3.0,15.58,17.66,26272,6.64e-05,3780.129675,15.129,9.544,4115.0,0.0,28909,10.0,888.0,16428.01,0.0,0.576,0.0,0.0,70.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0,1,4,1,3,2021-2022,5747558.0,0.0,0.0,0.0,1090432114.0,0.5538967890691451,3,,,
21-378-03324,248.0,Bhadrak,2021_05,457603426,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.82,218.0,177.68,3324.0,Bhadrak,378.0,0.0,0.0,0,0,731574.0,19493.0,2.6645288,0.006782294,0.25,4961.75,0.0,0.97,6439.0,6412.0,104622.0,BHANDARIPOKHARI,178,7081.0,2,96292.0,12,25.0,16.0,2.0,7519.29,9.2,3.0,4.87,14.86,29810,9.92e-05,4033.057086,15.775,6.912,242.0,0.0,717,0.0,142.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0,1,4,1,3,2021-2022,0.0,0.0,0.0,0.0,915206852.0,0.5538967890691451,3,,,
21-375-03452,568.0,Kendujhar,2021_05,46110192,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.55,491.0,270.11,3452.0,Kendujhar,375.0,0.0,0.0,0,0,1683097.0,1.0,5.940000000000001e-05,1.49e-07,0.25,0.25,0.0,0.97,11774.0,18664.0,244014.0,KENDUJHAR SADAR,340,35149.0,5,123861.0,26,38.0,451.0,4.0,35563.04,9.4,2.0,11.49,14.36,56538,0.000178,2583.572863,71.289,61.39,0.0,0.0,6050,0.0,104.0,0.0,0.0,2.075,1.0,2283.0,646.91,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0,4,3,2,3,2021-2022,0.0,0.0,0.0,0.0,92220384.0,0.547772657386211,3,,,
21-395-03409,826.0,Kalahandi,2021_05,23515976,15425617.57,0.0,0.0,0.0,0.0,0.0,0.14,0.08,710.0,53.93,3409.0,Kalahandi,395.0,0.0,0.0,0,0,2417349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,18399.0,23924.0,268011.0,BHAWANIPATNA,301,27583.0,28,258651.0,116,27.0,313.0,8.0,29515.245,7.9,3.0,5.58,10.24,57702,0.00013383,2889.917359,175.929,157.508,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0,4,3,2,3,2021-2022,15425617.57,0.0,0.0,0.0,47031952.0,0.547772657386211,3,,,
21-370-03313,384.0,Bargarh,2021_05,46985963,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.19,334.0,62.73,3313.0,Bargarh,370.0,0.0,0.0,0,0,1133144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,15820.0,13948.0,273982.0,BARPALI,226,31104.0,7,138993.0,35,28.0,174.0,2.0,43673.64,12.4,3.0,13.74,16.41,81858,0.00017898,1863.518866,141.332,126.543,382.0,0.0,289096,4.0,719.0,10739.88,0.0,18.799,1.0,3474.0,510.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0,4,3,2,3,2021-2022,0.0,0.0,0.0,0.0,93971926.0,0.547772657386211,3,,,
21-370-03316,328.0,Bargarh,2021_05,46985963,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.13,282.0,36.04,3316.0,Bargarh,370.0,0.0,0.0,0,0,969156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,5106.0,4505.0,111966.0,BIJEPUR,148,0.0,0,63279.0,13,18.0,185.0,2.0,11020.65,9.3,3.0,8.26,9.86,24686,0.00011921,2718.371309,160.52,148.145,382.0,0.0,289096,4.0,719.0,10739.88,0.0,18.799,1.0,3474.0,510.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0,1,3,2,5,2021-2022,0.0,0.0,0.0,0.0,93971926.0,0.5472432326197971,3,,,
21-370-03317,393.0,Bargarh,2021_05,46985963,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.06,342.0,20.1,3317.0,Bargarh,370.0,0.0,0.0,0,0,1158982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,9821.0,9086.0,104209.0,GAISILET,125,0.0,0,90890.0,19,18.0,190.0,4.0,15060.91,9.5,2.0,8.17,11.38,26540,0.00021257,2157.482422,176.798,165.301,382.0,0.0,289096,4.0,719.0,10739.88,0.0,18.799,1.0,3474.0,510.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0,1,3,2,5,2021-2022,0.0,0.0,0.0,0.0,93971926.0,0.5472432326197971,3,,,
21-393-03294,343.0,Balangir,2021_05,34573107,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09,297.0,27.7,3294.0,Balangir,393.0,0.0,0.0,0,0,1008302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,14820.0,15645.0,124353.0,PUINTALA,195,20018.0,20,63587.0,13,19.0,154.0,2.0,10481.694,10.0,3.0,15.18,21.23,19807,0.00014568,2597.090548,155.559,144.841,656.0,0.0,19624,0.0,194.0,6278.0,0.0,15.06,1.0,8404.0,1319.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0,1,3,2,5,2021-2022,0.0,0.0,0.0,0.0,69146214.0,0.5472432326197971,3,,,
21-393-03289,248.0,Balangir,2021_05,34573107,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.11,212.0,24.05,3289.0,Balangir,393.0,0.0,0.0,0,0,728811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,1997.0,2142.0,76226.0,GUDVELLA,110,0.0,0,59261.0,14,9.0,184.0,5.0,9247.44,11.2,3.0,11.63,4.6,17448,0.00026137,1546.34008,168.428,158.023,656.0,0.0,19624,0.0,194.0,6278.0,0.0,15.06,1.0,8404.0,1319.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0,1,3,2,5,2021-2022,0.0,0.0,0.0,0.0,69146214.0,0.5472432326197971,3,,,
21-398-03466,409.0,Koraput,2021_05,15677748,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.12,358.0,44.16,3466.0,Koraput,398.0,0.0,0.0,0,0,1191127.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,3513.0,6423.0,57314.0,BANDHUGAON,113,0.0,0,26864.0,2,19.0,440.0,14.0,7793.971,8.9,3.0,11.98,14.33,14693,0.00023638,2072.498181,93.254,79.246,0.0,0.0,247,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0,1,3,2,5,2021-2022,0.0,0.0,0.0,0.0,31355496.0,0.5472432326197971,3,,,
21-370-03310,645.0,Bargarh,2021_05,46985963,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.21,569.0,118.61,3310.0,Bargarh,370.0,0.0,0.0,0,0,1910286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,7364.0,6499.0,84772.0,AMBABHONA,103,22685.0,66,116205.0,24,15.0,258.0,6.0,12877.35,8.4,2.0,9.21,10.77,12047,0.00025763,1631.534306,152.719,134.085,382.0,0.0,289096,4.0,719.0,10739.88,0.0,18.799,1.0,3474.0,510.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0,1,3,2,5,2021-2022,0.0,0.0,0.0,0.0,93971926.0,0.5472432326197971,3,,,
21-384-03283,287.0,Anugul,2021_05,45128652,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.27,251.0,68.47,3283.0,Anugul,384.0,0.0,0.0,0,0,846263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,11772.0,13340.0,198443.0,TALACHER,175,72481.0,47,146303.0,77,27.0,100.0,3.0,3469.38,10.5,3.0,38.06,6.78,29468,0.00021457,1893.836502,6.816,0.0,0.0,0.0,6296,5.0,1178.0,18.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0,3,4,2,1,2021-2022,0.0,0.0,0.0,0.0,90257304.0,0.5431376153118237,3,,,
21-377-03302,333.0,Baleshwar,2021_05,85670816,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.35,293.0,103.64,3302.0,Baleshwar,377.0,0.0,0.0,0,0,987400.0,35701.0,3.6156572999999996,0.011916614,0.33,11766.25,0.0,0.94,12875.0,13699.0,326781.0,BHOGRAI,414,0.0,0,65522.0,7,41.0,5.0,3.0,9071.0,6.8,3.0,0.31,20.01,61201,9.06e-05,6312.242475,5.395,0.0,151.0,0.0,2632,1.0,1168.0,21.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0,3,4,2,1,2021-2022,35981115.0,0.0,0.0,0.0,171341632.0,0.5431376153118237,3,,,
21-378-03323,351.0,Bhadrak,2021_05,457603426,22699418.0,0.0,0.0,0.0,0.0,0.0,0.85,0.84,302.0,252.38,3323.0,Bhadrak,378.0,0.0,0.0,0,0,1036298.0,97711.0,9.4288515,0.023715427,0.25,24576.25,0.0,0.97,19218.0,19103.0,404389.0,BHADRAK,428,37958.0,23,92174.0,17,36.0,14.0,2.0,14863.43,10.0,3.0,9.31,15.29,51821,0.00020891,3388.046835,28.872,18.668,242.0,0.0,717,0.0,142.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0,4,4,1,1,2021-2022,35848474.0,0.0,0.0,0.0,915206852.0,0.5389347835713246,3,,,
21-383-03349,234.0,Dhenkanal,2021_05,23075256,16162259.0,0.0,1963109.0,0.0,0.0,0.0,0.81,0.6,200.0,120.38,3349.0,Dhenkanal,383.0,0.0,0.0,0,0,690667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,10477.0,10074.0,123635.0,BHUBAN,149,0.0,0,27689.0,2,16.0,42.0,2.0,4932.35,12.2,3.0,23.07,10.49,20823,0.00034484,1346.212476,4.283,0.0,220.0,0.0,100000,11.0,299.0,946.0,0.0,0.354,1.0,46.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0,1,4,2,2,2021-2022,18500125.0,1963109.0,0.0,0.0,46150512.0,0.5377135473106348,3,,,
21-374-03577,1216.0,Sundargarh,2021_05,72052290,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.56,1066.0,599.59,3577.0,Sundargarh,374.0,0.0,0.0,0,0,3606741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,3543.0,4869.0,79191.0,GURUNDIA,141,14769.0,3,151616.0,26,25.0,393.0,10.0,7520.5,8.8,3.0,3.11,19.26,11883,0.0002751,1289.89424,73.722,53.582,0.0,0.0,65,0.0,676.0,1.1,0.0,0.035,0.0,237.0,84.69,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0,1,4,2,2,2021-2022,0.0,0.0,0.0,0.0,144104580.0,0.5377135473106348,3,,,
21-376-03499,236.0,Mayurbhanj,2021_05,121924583,3524892.0,0.0,0.0,0.0,0.0,0.0,0.49,0.43,203.0,87.69,3499.0,Mayurbhanj,376.0,0.0,0.0,0,0,698300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,3251.0,4520.0,84173.0,KHUNTA,152,0.0,0,27270.0,7,24.0,71.0,2.0,10824.0,10.9,2.0,13.97,6.5,23169,0.00014087,2893.653679,36.087,27.625,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0,1,4,2,2,2021-2022,3524892.0,0.0,0.0,0.0,243849166.0,0.5377135473106348,3,,,
21-376-03500,334.0,Mayurbhanj,2021_05,121924583,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.43,293.0,127.15,3500.0,Mayurbhanj,376.0,0.0,0.0,0,0,990708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,8020.0,11145.0,125302.0,KULIANA,160,14673.0,3,42800.0,7,29.0,77.0,3.0,5614.741,9.1,2.0,2.78,16.31,20659,0.00010647,3882.483517,44.485,33.329,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0,1,4,2,2,2021-2022,0.0,0.0,0.0,0.0,243849166.0,0.5377135473106348,3,,,
21-377-03308,209.0,Baleshwar,2021_05,85670816,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.71,186.0,132.79,3308.0,Baleshwar,377.0,0.0,0.0,0,0,617298.0,92585.0,14.998428599999999,0.04635079,0.31,28612.25,0.0,0.95,7613.0,7982.0,141419.0,SIMULIA,189,9730.0,1,68092.0,15,20.0,11.0,2.0,17579.369,9.2,2.0,6.32,8.66,33996,7.26e-05,5521.141171,21.092,8.7,151.0,0.0,2632,1.0,1168.0,21.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0,1,4,2,2,2021-2022,39318794.0,0.0,0.0,0.0,171341632.0,0.5377135473106348,3,,,
21-376-03507,341.0,Mayurbhanj,2021_05,121924583,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.34,301.0,103.59,3507.0,Mayurbhanj,376.0,0.0,0.0,0,0,1013691.0,321.0,0.0316665,7.92e-05,0.25,80.25,0.0,0.99,4934.0,6860.0,92901.0,SARASKANA,188,4553.0,1,24682.0,4,29.0,123.0,4.0,6414.75,10.0,2.0,6.63,13.97,17396,0.00014666,2630.063511,59.582,43.385,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0,1,4,2,2,2021-2022,487677.263,0.0,0.0,0.0,243849166.0,0.5377135473106348,3,,,
21-376-03509,348.0,Mayurbhanj,2021_05,121924583,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.41,307.0,126.96,3509.0,Mayurbhanj,376.0,0.0,0.0,0,0,1032221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,3414.0,4717.0,135778.0,SULIAPADA,183,0.0,0,104037.0,18,31.0,61.0,2.0,9795.77,7.2,3.0,8.37,10.8,23758,0.00021275,1710.293478,25.096,12.683,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0,1,4,2,2,2021-2022,0.0,0.0,0.0,0.0,243849166.0,0.5377135473106348,3,,,
21-370-03312,286.0,Bargarh,2021_05,46985963,1529558.0,0.0,0.0,0.0,0.0,0.0,0.2,0.16,251.0,41.11,3312.0,Bargarh,370.0,0.0,0.0,0,0,844426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,14133.0,12469.0,145115.0,BARGARH,150,18808.0,3,78774.0,17,23.0,171.0,2.0,22860.59,11.7,3.0,8.16,12.83,41982,0.00018649,1793.399895,144.731,132.155,382.0,0.0,289096,4.0,719.0,10739.88,0.0,18.799,1.0,3474.0,510.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0,2,3,2,4,2021-2022,1529558.0,0.0,0.0,0.0,93971926.0,0.5372756423853937,3,,,
