,object-id,tehsil-area,district,timeperiod,total-tender-awarded-value,immediate-measures-tenders-awarded-value,objectid,max-rain,mean-rain,sum-rain,tehsil,mean-daily-runoff,sum-runoff,peak-runoff,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,year,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,schools-count,rail-length,rail-count,road-length,elevation-mean,slope-mean,dtcode11,net-sown-area-in-hac,avg-electricity,avg-tele,tehsil-piped-hhds-pct,tehsil-nosanitation-hhds-pct,total-hhd,drainage-density,distance-from-river,natural-vulnerability-index,social-vulnerability-index,composite-vulnerability-index,human-vulnerability-index,financial-vulnerability-index,physical-vulnerability-index,exposure,flood-hazard,government-response,vulnerability,topsis-score,risk-score
1860,02-027-00031,166523757.31,MANDI,2022_08,0.0,0.0,31.0,0.83,0.8,129.17,SARKAGHAT,12.97,2813.84,128.69,0.0,0.0,0.0,0.0,,1.01,5604.0,4467.0,65714.0,172.0,0.0,0.0,348323.0,1116.0,19.0,27.0,4401.6179,12.3,3.0,61.43,1.88,26502.0,0.00042536,1641.608029,3.523131703290654,4.585539368862682,3.049997811523371,1.5895171295012402,3.22490618344242,2.614893168725858,1,4,5,1,0.487146917809161,3
1861,02-027-00018,156102915.82,MANDI,2022_08,0.0,0.0,18.0,0.45,0.45,65.73,AUT,4.59,853.63,120.02,0.0,0.0,0.0,0.0,,1.0,1702.0,1369.0,52383.0,91.0,0.0,0.0,168038.0,1809.0,30.0,27.0,3034.02,11.8,2.0,44.85,2.63,6806.0,0.00048583,982.6120015,4.064194513704597,4.662103441187928,3.33126765245486,1.802631165268016,3.082364481006881,3.167732309818433,1,4,5,1,0.487146917809161,3
1862,02-024-02124,191240511.3,KANGRA,2022_08,0.0,0.0,2124.0,1.05,0.84,149.89,KHUNDIAN,1.84,342.33,33.91,0.0,0.0,0.0,0.0,,1.03,2050.0,1393.0,54149.0,115.0,0.0,0.0,312004.0,766.0,15.0,24.0,3834.93,12.3,2.0,47.7,5.83,9824.0,0.00056,1067.174456,3.88158332051753,4.470288304348534,3.076350298173584,1.648648031281859,2.960545039733715,2.681283484731185,1,4,5,1,0.487146917809161,3
1863,02-024-02129,116401731.12,KANGRA,2022_08,165666.0,0.0,2129.0,0.43,0.43,47.47,RAKKAR,1.09,101.35,12.99,0.0,0.0,0.0,0.0,,1.01,1067.0,749.0,36616.0,81.0,0.0,0.0,188337.0,637.0,10.0,24.0,2177.722,12.2,3.0,58.71,1.82,8895.0,0.00055935,695.377616,3.895609567827061,4.415043493087519,3.055924471628916,1.6361545367413668,3.295521632165733,2.484864545594407,1,4,5,1,0.487146917809161,3
1864,02-027-00029,411855398.26,MANDI,2022_08,0.0,0.0,29.0,0.9,0.53,207.51,PADHAR,17.02,7385.83,262.95,0.0,0.0,0.0,0.0,,1.0,5297.0,4272.0,68754.0,190.0,0.0,0.0,258041.0,1875.0,29.0,27.0,4961.62873,11.8,2.0,41.45,1.15,17385.0,0.00044954,1102.904422,3.8009935542626656,4.845689166680131,3.094540818724251,1.7467250761186215,3.442138367242534,2.709843980050564,1,4,5,1,0.487146917809161,3
1865,02-028-02857,69697301.93,HAMIRPUR,2022_08,0.0,0.0,2857.0,0.76,0.63,41.99,GALORE,2.0,124.24,34.24,0.0,0.0,0.0,0.0,,1.11,1206.0,684.0,29283.0,61.0,0.0,0.0,129412.0,712.0,8.0,28.0,1767.25,11.8,3.0,63.9,1.12,5379.0,0.00054044,822.3842429,3.653559989974186,4.740487320106819,3.0960176651774187,1.6627530050138482,3.1139371188560165,2.7893422005927184,1,4,5,1,0.487146917809161,3
1866,02-028-02855,131811695.18,HAMIRPUR,2022_08,0.0,0.0,2855.0,0.83,0.67,83.83,BHORANJ,14.48,1795.36,128.89,0.0,0.0,0.0,0.0,,1.1,2909.0,1653.0,73781.0,156.0,0.0,0.0,367542.0,898.0,10.0,28.0,3843.03,11.8,3.0,45.12,5.83,25836.0,0.00051753,1356.687424,3.515597808081528,4.720347450154213,3.078567609225303,1.6770457650156618,2.983275756687477,2.964397719800633,1,4,5,1,0.487146917809161,3
1867,02-028-01431,108780681.53,HAMIRPUR,2022_08,0.0,0.0,1431.0,0.83,0.78,81.52,BAMSAN,10.5,1302.28,127.41,0.0,0.0,0.0,0.0,,1.08,3712.0,2288.0,30736.0,62.0,0.0,0.0,215875.0,930.0,17.0,28.0,3870.3,11.9,3.0,73.04,0.92,11453.0,0.00030162,1404.16196,3.7318191971310215,4.46477612766525,2.977509604161183,1.6614259038056838,3.278721171582396,2.005032257592523,1,4,5,1,0.487146917809161,3
1868,02-024-02112,106903283.0,KANGRA,2022_08,0.0,0.0,2112.0,0.83,0.48,48.57,DADA SIBA,2.9,449.69,69.76,0.0,0.0,0.0,0.0,,1.01,1085.0,766.0,22538.0,75.0,0.0,0.0,219045.0,639.0,10.0,24.0,2174.93,11.5,3.0,50.49,4.02,8045.0,0.00054547,1127.104857,3.286729313209876,4.600874781758272,2.9669966501650094,1.5908969166686933,3.620705498390036,2.107588548528127,1,4,5,1,0.487146917809161,3
1869,02-024-02120,111076099.29,KANGRA,2022_08,0.0,0.0,2120.0,0.53,0.43,45.6,JASWAN  KOTLA,2.03,251.36,73.43,0.0,0.0,0.0,0.0,,1.01,775.0,551.0,32060.0,54.0,0.0,0.0,200155.0,536.0,9.0,24.0,1102.94,12.0,2.0,84.92,0.29,4710.0,0.00049592,877.0256761,3.2376068683754595,4.29543419973535,2.990004588066417,1.6851958043456787,3.593803878872127,2.407918511846688,1,4,5,1,0.487146917809161,3
1870,02-023-00001,262447817.3,CHAMBA,2022_08,0.0,0.0,1.0,0.5,0.49,121.75,BHATTIYAT,2.5,696.28,86.64,0.0,0.0,0.0,0.0,,0.97,3371.0,4435.0,57077.0,155.0,0.0,0.0,351399.0,1542.0,26.0,23.0,4593.83,12.2,3.0,37.85,6.26,12398.0,0.00048688,1674.489822,3.1920455220698747,4.963311268554979,3.0742474368156456,1.6966483452597656,3.957470112968014,1.7010249172260012,1,4,5,1,0.487146917809161,3
1871,02-027-00022,241735360.6,MANDI,2022_08,0.0,0.0,22.0,0.45,0.4,93.75,CHACHYOT,8.85,2743.64,138.52,0.0,0.0,0.0,0.0,,1.0,1851.0,1485.0,37627.0,169.0,0.0,0.0,444842.0,1771.0,25.0,27.0,4113.95,11.8,2.0,60.21,5.43,15222.0,0.00050746,1026.882287,3.767585131644534,4.909539021558984,3.268105151446137,1.6341053164955002,3.0099958608038544,3.022952730936671,1,4,5,1,0.487146917809161,3
1872,02-024-02125,985066386.81,KANGRA,2022_08,0.0,0.0,2125.0,0.9,0.51,475.14,MULTHAN,6.34,7473.64,201.84,0.0,0.0,0.0,0.0,,1.01,734.0,526.0,10042.0,41.0,0.0,0.0,13352.0,4021.0,32.0,24.0,833.6800000000001,16.6,3.0,30.53,4.28,5553.0,0.00043324,1895.354794,3.026967881946653,4.988077874312719,3.4555126190832466,1.8171005965526128,4.095080883258925,3.137575629616205,1,2,5,5,0.4727438096356546,3
1873,02-033-00036,354114086.14,SHIMLA,2022_08,0.0,0.0,36.0,0.15,0.13,42.54,DODRA KWAR,0.32,129.44,5.49,0.0,0.0,0.0,0.0,,0.91,323.0,293.0,6183.0,26.0,0.0,0.0,59436.0,3616.0,32.0,33.0,9433.201847692308,20.0,3.0,18.73,6.3,841.0,0.00038468,2036.05687,3.660260646482173,4.701223216840752,3.102013125868889,1.7529924661918586,3.373931433839415,2.4048896424038846,1,2,5,5,0.4727438096356546,3
1874,02-034-00010,1128770723.01,KINNAUR,2022_08,0.0,0.0,10.0,0.25,0.1,108.08,NICHAR,0.13,171.6,5.19,0.0,0.0,0.0,0.0,,0.81,2183.0,1595.0,29218.0,112.0,0.0,0.0,236618.0,3733.0,33.0,34.0,7866.63,14.6,3.0,36.05,15.9,13225.0,0.00039581,2127.168201,3.618227693556301,4.67025886812158,3.0979565028266194,1.7273722586570983,3.3699854153344506,2.4612625333997804,1,2,5,5,0.4727438096356546,3
1875,02-031-00062,339382780.96,SOLAN,2022_08,0.0,0.0,62.0,0.45,0.41,131.76,NALAGARH,5.67,2284.15,97.93,0.0,0.0,0.0,0.0,,0.87,9182.0,10780.0,138564.0,137.0,0.0,0.0,976120.0,518.0,10.0,31.0,7977.442,11.6,3.0,35.5,1.86,26174.0,0.00055105,787.9563709,3.62519694536565,4.846772846483509,3.0919964011332794,1.5901682077144397,3.629375502377459,2.1022989629023487,2,4,1,1,0.4577609315799971,2
1876,02-033-00044,302367208.34,SHIMLA,2022_08,0.0,0.0,44.0,0.42,0.38,109.47,ROHRU,1.72,534.26,31.86,0.0,0.0,0.0,0.0,,0.9,3763.0,3213.0,61282.0,216.0,0.0,0.0,423128.0,2236.0,25.0,33.0,10823.7052,11.0,2.0,43.19,9.17,19559.0,0.00045526,1238.813004,4.066186769637239,4.75557136060641,3.177748542692111,2.055407491916729,3.2886269890916955,2.3000805412265724,2,3,5,2,0.4501619178104764,2
1877,02-031-00063,184294600.09,SOLAN,2022_08,0.0,0.0,63.0,0.65,0.41,70.77,RAMSHAHR,3.37,731.64,95.13,0.0,0.0,0.0,0.0,,0.87,1674.0,1972.0,38127.0,108.0,0.0,0.0,369944.0,913.0,20.0,31.0,1946.27,12.0,2.0,37.23,1.24,9407.0,0.0005211,1128.51399,3.380970921475665,4.850280295787835,3.1532166049489763,1.6391275500315354,3.777316381861357,2.28998704501938,1,4,1,1,0.4377824775051915,2
1878,02-023-00004,1163670457.25,CHAMBA,2022_08,0.0,0.0,4.0,1.02,0.43,486.61,CHAURAH,2.48,3536.68,42.58,0.0,0.0,0.0,0.0,,0.97,4991.0,6595.0,96156.0,271.0,0.0,0.0,1122993.0,2907.0,33.0,23.0,20292.002,10.9,3.0,25.17,5.74,20528.0,0.00039487,1323.891954,2.601164239931553,4.981586129005584,3.104314781585116,1.7670985712690732,4.098102075254735,2.416844022501297,3,3,5,1,0.4355104531468543,2
1879,02-033-00041,142504044.45,SHIMLA,2022_08,0.0,0.0,41.0,0.42,0.41,56.69,NANKHARI,1.3,201.48,19.39,0.0,0.0,0.0,0.0,,0.9,1031.0,878.0,24804.0,96.0,0.0,0.0,15669.0,2107.0,30.0,33.0,2712.41,11.5,2.0,42.16,5.85,5897.0,0.0004087,1486.954632,3.976919645693568,4.64010249799748,3.079766596474152,1.8018068231887523,3.184922774726137,2.2004197037697337,1,3,5,2,0.4255190615184624,2
1880,02-033-00040,176674597.77,SHIMLA,2022_08,0.0,0.0,40.0,0.49,0.43,71.17,KUPVI,6.34,982.66,78.83,0.0,0.0,0.0,0.0,,0.9,942.0,824.0,22785.0,90.0,0.0,0.0,284024.0,2185.0,31.0,33.0,3829.7623,9.3,3.0,22.54,8.56,6354.0,0.00043971,1329.810523,3.814287057422922,4.561712038248122,3.1274585225559752,1.7572243741707256,3.5279880330897484,2.4889813750597614,1,3,5,2,0.4255190615184624,2
1881,02-033-00038,244154374.33,SHIMLA,2022_08,0.0,0.0,38.0,0.42,0.41,92.17,KOTKHAI,1.95,665.56,33.05,0.0,0.0,0.0,0.0,,0.9,2784.0,2373.0,49349.0,157.0,0.0,0.0,279180.0,2300.0,26.0,33.0,8258.25,11.5,2.0,25.54,6.98,10804.0,0.00042349,1097.178824,4.022561221076511,4.645278076184595,3.072326250073429,1.700133850440272,3.2952966370004257,2.115453757821851,1,3,5,2,0.4255190615184624,2
1882,02-027-00019,97795092.8,MANDI,2022_08,0.0,0.0,19.0,0.46,0.46,43.17,BALDWARA,1.89,116.9,20.49,0.0,0.0,0.0,0.0,,1.0,4255.0,3438.0,74665.0,109.0,0.0,0.0,216596.0,1053.0,17.0,27.0,3274.17,11.9,2.0,38.89,3.97,12190.0,0.00058643,3865.82519,3.669901240571365,4.651827298976959,3.0693897774819154,1.648842015269786,3.1375986464009227,2.6128334336073187,1,3,5,2,0.4255190615184624,2
1883,02-026-00017,738868837.36,KULLU,2022_08,0.0,0.0,17.0,0.44,0.37,257.18,SAINJ,0.3,273.79,22.8,0.0,0.0,0.0,0.0,,0.93,2859.0,3051.0,44516.0,109.0,0.0,0.0,277386.0,3430.0,31.0,26.0,3698.075,12.6,3.0,35.25,3.12,10568.0,0.00041918,3205.135405,3.921674919108306,3.6769058553319054,3.107142553537397,1.7944863683179737,3.411811471680845,3.015567399202564,1,2,5,4,0.4242454238390989,2
1884,02-034-00009,374066012.12,KINNAUR,2022_08,0.0,0.0,9.0,0.07,0.06,20.6,KALPA,0.05,23.23,0.63,0.0,0.0,0.0,0.0,,0.81,1160.0,845.0,14340.0,52.0,0.0,0.0,144199.0,3880.0,33.0,34.0,3379.55,12.9,2.0,32.88,3.9,8428.0,0.00041156,2328.144422,3.494410687396433,4.75085369579034,3.0812825337201164,1.694877112041839,3.3513910954182355,2.408351599772112,1,2,5,4,0.4242454238390989,2
1885,02-033-00042,355432954.92,SHIMLA,2022_08,0.0,0.0,42.0,0.49,0.42,138.86,NERUA,3.1,1154.55,60.54,0.0,0.0,0.0,0.0,,0.9,1317.0,1226.0,42133.0,167.0,0.0,0.0,456073.0,1940.0,31.0,33.0,36168.1,9.3,2.0,24.93,12.84,10134.0,0.00040112,1580.813239,3.837020994165527,4.419157878807883,3.057950781774136,1.7460937055033967,3.5127311136342465,2.4508266884262024,2,3,5,1,0.4093079451199131,2
1886,02-033-00047,477897937.06,SHIMLA,2022_08,0.0,0.0,47.0,0.52,0.44,200.69,THEOG,4.54,2252.15,64.29,0.0,0.0,0.0,0.0,,0.9,6070.0,5333.0,84852.0,306.0,0.0,0.0,906037.0,2009.0,28.0,33.0,8282.53,11.6,2.0,29.42,11.39,21243.0,0.00043521,1317.365423,4.271125199131273,4.678196818965047,3.016425894274719,1.6935120260891383,3.098599723137265,2.177937057022949,2,3,5,1,0.4093079451199131,2
1887,02-023-00007,501777600.01,CHAMBA,2022_08,0.0,0.0,7.0,0.5,0.3,145.08,SALUNI,0.59,349.41,20.41,0.0,0.0,0.0,0.0,,0.96,6675.0,8762.0,111986.0,251.0,0.0,0.0,922917.0,2085.0,30.0,23.0,4560.52,12.3,2.0,33.65,3.51,18851.0,0.00043053,1294.653575,2.8309189151118104,4.979698859645298,3.128300185291768,1.7904919908292452,3.824318403134453,2.236769926374292,2,3,5,1,0.4093079451199131,2
1888,02-034-01706,1457672188.91,KINNAUR,2022_08,0.0,0.0,1706.0,0.54,0.23,324.53,SANGLA,0.22,384.03,4.36,0.0,0.0,0.0,0.0,,0.81,1257.0,930.0,16617.0,40.0,0.0,0.0,136743.0,4644.0,29.0,34.0,617.57,15.7,3.0,32.81,11.03,2645.0,0.00042219,4408.131434,3.5265620286166346,4.741142644022582,3.1128588133776547,1.7127239726393213,3.4073119324925774,2.452991019061119,1,1,5,5,0.4082864517130841,2
1889,02-025-02401,7243042056.79,LAHAUL & SPITI,2022_08,0.0,0.0,2401.0,0.34,0.13,876.0,SPITI,0.12,1000.26,4.73,0.0,0.0,0.0,0.0,,0.88,1139.0,787.0,12373.0,103.0,0.0,0.0,488947.0,4980.0,28.0,25.0,1219.754,13.2,3.0,34.53,5.19,3145.0,0.00042507,3148.998268,3.5369271381739065,4.706240389573809,3.1423436971349235,1.728966547958894,3.46626808720506,2.533609515178503,1,1,5,5,0.4082864517130841,2
1890,02-025-00017,6714424287.09,LAHAUL & SPITI,2022_08,0.0,0.0,17.0,0.64,0.31,1982.49,LAHAUL,0.43,3459.72,52.51,0.0,0.0,0.0,0.0,,0.9,2088.0,1646.0,18521.0,177.0,0.0,0.0,726949.0,4712.0,29.0,25.0,4710.3413,14.6,3.0,29.3,6.21,5838.0,0.00045505,3839.370429,3.383497815254507,4.983299865660959,3.3916999314487937,1.6752017680766411,3.9083024828547233,2.7499978583855267,1,1,5,5,0.4082864517130841,2
1891,02-026-00012,550819818.12,KULLU,2022_08,0.0,0.0,12.0,0.44,0.4,207.93,BANJAR,0.93,579.11,62.15,0.0,0.0,0.0,0.0,,0.93,1915.0,2046.0,32716.0,139.0,0.0,0.0,181459.0,2960.0,32.0,26.0,4380.28,12.0,2.0,62.46,0.49,12863.0,0.00039803,2194.443522,3.9202797564911616,3.8839410073034246,3.130689876813161,1.7932798156747478,3.4155665038224075,2.938596861509793,1,3,5,1,0.3892374361567435,2
1892,02-026-00016,421410083.79,KULLU,2022_08,0.0,0.0,16.0,0.42,0.36,145.2,NERMAND,0.88,435.13,11.34,0.0,0.0,0.0,0.0,,0.92,2249.0,2327.0,44496.0,164.0,0.0,0.0,238963.0,2324.0,32.0,26.0,3290.8,11.6,3.0,50.69,9.27,16702.0,0.00040695,1837.886479,3.5905864753210226,4.66640393770028,2.872505651175653,1.666930886092596,2.6683552390389185,2.129471969222537,1,3,5,1,0.3892374361567435,2
1893,02-033-00039,220146894.08,SHIMLA,2022_08,0.0,0.0,39.0,0.46,0.43,90.27,KUMHARSAIN,1.45,403.66,24.43,0.0,0.0,0.0,0.0,,0.9,1163.0,992.0,51230.0,192.0,0.0,0.0,427422.0,1883.0,29.0,33.0,4845.83,11.8,3.0,31.5,6.82,16165.0,0.00042943,1309.62439,4.329130286240212,4.474132745176767,3.144801067817564,1.7894966707892177,3.1972528720959623,2.250020885567734,1,3,5,1,0.3892374361567435,2
1894,02-033-00037,309899423.49,SHIMLA,2022_08,0.0,0.0,37.0,0.49,0.39,111.67,JUBBAL,1.62,603.16,44.03,0.0,0.0,0.0,0.0,,0.92,2708.0,2761.0,53430.0,145.0,0.0,0.0,402949.0,2312.0,28.0,33.0,2217.4789,11.0,2.0,29.09,2.84,8417.0,0.00039013,1315.354295,3.828618988886437,4.684227220793613,3.066434388724302,1.6369766005130069,3.3918519241834995,2.034132926722989,1,3,5,1,0.3892374361567435,2
1895,02-033-00034,308892572.37,SHIMLA,2022_08,0.0,0.0,34.0,0.41,0.39,114.1,CHAUPAL,3.31,1128.94,46.91,0.0,0.0,0.0,0.0,,0.9,1572.0,1342.0,26957.0,132.0,0.0,0.0,345837.0,2333.0,28.0,33.0,3108.55,9.6,2.0,19.71,3.09,8214.0,0.00041476,1389.792295,3.924454808747466,4.410164318385929,3.0276029709443635,1.6980902611495885,3.462114464068215,2.399797062061173,1,3,5,1,0.3892374361567435,2
1896,02-026-00011,293270233.94,KULLU,2022_08,0.0,0.0,11.0,0.43,0.42,116.08,ANI,1.2,444.88,52.49,0.0,0.0,0.0,0.0,,0.93,3644.0,3871.0,56556.0,170.0,0.0,0.0,400750.0,2149.0,30.0,26.0,4669.495,9.8,2.0,41.09,3.24,18338.0,0.00041932,1454.68143,3.906634731926637,4.906157447929278,3.4060662049195582,1.812421833442848,4.092614844790782,2.93670182400023,1,3,5,1,0.3892374361567435,2
1897,02-026-00015,768716637.99,KULLU,2022_08,0.0,0.0,15.0,0.51,0.41,301.97,MANALI,4.74,4265.59,78.03,0.0,0.0,0.0,0.0,,0.93,3482.0,3715.0,56148.0,103.0,0.0,0.0,281235.0,3583.0,30.0,26.0,3514.26,12.6,3.0,67.64,5.98,10712.0,0.00040988,1979.761646,3.141888847044567,4.985505026016165,3.2232720361262115,1.7586642031741222,3.996536000756939,2.0748187371365643,1,2,5,3,0.3688354820153683,1
1898,02-034-01703,510079650.96,KINNAUR,2022_08,0.0,0.0,1703.0,0.05,0.05,22.48,HANGRANG,0.07,42.39,0.65,0.0,0.0,0.0,0.0,,0.81,330.0,241.0,3512.0,9.0,0.0,0.0,48855.0,4514.0,29.0,34.0,226.3,12.4,2.0,64.38,9.96,220.0,0.00040626,3505.930189,3.339732839834863,4.846385504488534,3.088180121439153,1.6582858841656558,3.3539393036455976,2.391965691239651,1,1,5,4,0.357925717960927,1
1899,02-034-01704,1789266395.47,KINNAUR,2022_08,0.0,0.0,1704.0,0.29,0.08,128.39,MORANG,0.13,253.25,4.61,0.0,0.0,0.0,0.0,,0.81,1410.0,1028.0,14328.0,37.0,0.0,0.0,149170.0,4548.0,32.0,34.0,4851.34,14.3,3.0,31.25,6.44,4186.0,0.00041573,2668.624346,3.3308682988141225,4.853209359987257,3.080351240870693,1.6537990744575306,3.342266293557236,2.377180260790582,1,1,5,4,0.357925717960927,1
1900,02-026-00014,600867489.05,KULLU,2022_08,9841396.0,0.0,14.0,0.51,0.46,261.55,KULLU,6.1,4159.22,178.54,0.0,0.0,0.0,0.0,,0.93,6539.0,6987.0,90801.0,290.0,0.0,0.0,496514.0,2626.0,30.0,26.0,13102.74,11.9,3.0,37.92,6.13,59478.0,0.00044721,1631.277502,3.362351083721704,4.908862536200624,3.182240318543349,1.7505955485130509,3.668781249249869,2.519289850268512,2,3,1,1,0.3404742039085253,1
1901,02-026-00013,2113375068.48,KULLU,2022_08,0.0,0.0,13.0,0.47,0.37,742.52,BHUNTAR,1.1,2770.98,174.49,0.0,0.0,0.0,0.0,,0.93,9918.0,10599.0,147590.0,229.0,0.0,0.0,464447.0,3880.0,30.0,26.0,4421.9,13.7,3.0,46.38,4.14,18383.0,0.00043475,4473.600211,3.4366416646338105,4.891970507190666,3.0094047271157467,1.6443948224904443,3.2575670748912224,2.4381324659280974,2,1,5,3,0.3182434783152039,1
1902,02-034-01705,1242479960.25,KINNAUR,2022_08,0.0,0.0,1705.0,0.06,0.05,56.61,POOH,0.06,84.75,0.91,0.0,0.0,0.0,0.0,,0.81,913.0,668.0,10828.0,40.0,0.0,0.0,234025.0,4340.0,32.0,34.0,3308.2,10.7,3.0,59.48,9.52,3357.0,0.00041305,2197.766449,3.2192630473626105,4.919581333315922,3.0718949434154927,1.6229829422568824,3.3208083897263907,2.3471130479791174,1,2,5,2,0.3179430373678917,1
1903,02-023-00006,1511085220.78,CHAMBA,2022_08,0.0,0.0,6.0,1.02,0.78,1136.77,PANGI,3.46,6227.66,159.07,0.0,0.0,0.0,0.0,,0.97,1374.0,1805.0,20214.0,101.0,0.0,0.0,296018.0,4114.0,32.0,23.0,23731.29,6.4,3.0,16.85,17.83,5352.0,0.00039992,2565.957716,2.883296251117818,4.833208016529854,3.1003010510047257,1.816696143439032,4.133090133940199,2.1333041491935627,1,2,5,1,0.2864489824375008,1
1904,02-024-02122,308576107.2,KANGRA,2022_09,0.0,0.0,2122.0,0.53,0.31,92.56,JAWALI,0.78,281.33,68.92,0.0,0.0,0.0,0.0,,1.01,10320.0,7285.0,122300.0,233.0,27966.0,19.0,631357.0,567.0,9.0,24.0,6597.25529,12.5,3.0,57.89,4.35,32313.0,0.0005023,1037.131372,2.9265255497128666,4.924813507834568,3.5955641413564003,1.836772966100921,4.29297506617186,3.095490139008776,3,5,5,4,0.7916019155393552,5
1905,02-032-00050,290790866.36,SIRMAUR,2022_09,0.0,0.0,50.0,0.48,0.47,131.03,NAHAN,5.91,2304.26,166.8,0.0,0.0,0.0,0.0,,0.9,4160.0,5371.0,68133.0,194.0,0.0,0.0,599322.0,702.0,16.0,32.0,10571.201,12.7,3.0,49.74,12.61,15978.0,0.00057395,1110.902686,2.99153311466786,4.9919911168751145,3.173801142659658,2.019806628148733,3.3850104284552662,3.1014378930945945,2,5,5,4,0.7315838863954155,5
1906,02-024-02113,538859869.98,KANGRA,2022_09,0.0,0.0,2113.0,0.45,0.38,194.37,DERA GOPIPUR,2.85,1796.44,92.59,0.0,0.0,0.0,0.0,,1.01,12423.0,8774.0,142571.0,209.0,18654.0,16.0,721538.0,494.0,5.0,24.0,20512.328,12.3,3.0,53.66,5.76,32833.0,0.00089835,946.17724,3.369963389459774,4.713300632166893,3.190671070044014,1.700124484494702,3.577143944988533,2.558917448323946,3,5,5,3,0.7223890499975941,5
1907,02-024-02123,167925686.98,KANGRA,2022_09,0.0,0.0,2123.0,0.53,0.46,76.3,KANGRA,1.25,262.56,49.47,0.0,0.0,0.0,0.0,,1.01,5875.0,4129.0,74315.0,142.0,17282.0,18.0,561827.0,689.0,11.0,24.0,5056.27,12.3,3.0,57.99,2.32,30132.0,0.0005479,1063.474164,3.336472463912913,4.979154860625857,3.6194028084811256,1.9312639502053683,3.937806143742245,3.385164548476284,2,5,4,4,0.7216850707855516,5
1908,02-028-02859,191826400.84,HAMIRPUR,2022_09,0.0,0.0,2859.0,0.28,0.28,51.2,NADAUN,0.79,166.06,33.46,0.0,0.0,0.0,0.0,,1.11,6841.0,3863.0,121681.0,177.0,0.0,0.0,433881.0,571.0,7.0,28.0,3485.887,12.9,3.0,37.92,5.65,20020.0,0.00057283,847.1110349,3.9054109152343135,4.659942191544258,3.176754332137236,1.6260856219965731,3.141441025270146,2.951841896703058,2,5,5,3,0.6786238109744245,4
1909,02-024-02121,122113357.67,KANGRA,2022_09,0.0,0.0,2121.0,0.45,0.32,36.6,JAWALAMUKHI,1.16,208.93,47.74,0.0,0.0,0.0,0.0,,1.01,4090.0,2870.0,62287.0,103.0,0.0,0.0,280543.0,543.0,8.0,24.0,2483.44,13.9,3.0,49.67,6.57,15910.0,0.00049337,1132.971065,4.174477201597253,4.581839421413485,3.1227151999827223,1.6150442272572338,3.028105447003424,2.4937613331325847,1,5,5,4,0.678163381600558,4
1910,02-024-02117,72166108.61,KANGRA,2022_09,0.0,0.0,2117.0,0.53,0.41,28.02,HARCHAKIAN,1.58,94.58,48.72,0.0,0.0,0.0,0.0,,1.01,632.0,445.0,13265.0,53.0,0.0,0.0,164521.0,606.0,11.0,24.0,369.41,12.4,2.0,52.98,1.11,3276.0,0.00059523,1040.789741,2.9871012254121405,4.916647414268441,3.5892436774964933,1.8463458700458664,4.223776398120486,3.1199429855198546,1,5,5,4,0.678163381600558,4
1911,02-024-02130,244373015.14,KANGRA,2022_09,0.0,0.0,2130.0,0.53,0.52,119.64,SHAHPUR,0.17,41.89,3.8,0.0,0.0,0.0,0.0,,1.01,5422.0,3834.0,77431.0,134.0,0.0,0.0,454404.0,1397.0,20.0,24.0,3962.97,11.7,3.0,45.42,13.56,23807.0,0.00054721,946.4996794,2.8596917559187167,4.979222326201604,3.5734759632763407,1.9380455260271887,4.438897518871914,2.9261711752287187,1,5,5,4,0.678163381600558,4
1912,02-024-02111,134040748.53,KANGRA,2022_09,0.0,0.0,2111.0,0.45,0.43,54.62,BAROH,2.34,350.73,52.39,0.0,0.0,0.0,0.0,,1.01,3382.0,2376.0,43607.0,71.0,0.0,0.0,217044.0,732.0,13.0,24.0,1696.13,12.6,2.0,60.42,4.69,7430.0,0.00059356,1048.287328,3.610220747252885,4.676747939508233,3.199879036658816,1.6937021439953144,3.183454152204404,2.773747632819204,1,5,5,4,0.678163381600558,4
1913,02-024-02114,337364531.77,KANGRA,2022_09,0.0,0.0,2114.0,0.53,0.48,156.12,DHARMSHALA,0.91,329.17,45.19,0.0,0.0,0.0,0.0,,1.01,10832.0,7640.0,135165.0,218.0,0.0,0.0,556485.0,2021.0,26.0,24.0,2581.33395,16.3,3.0,39.28,6.06,35739.0,0.00057675,1332.184918,3.2364589098474656,4.9734298760408855,3.460567183405282,1.960440804039524,4.17704152427313,2.650940677016445,2,4,5,4,0.6656118302414172,4
1914,02-030-02105,174245597.62,BILASPUR,2022_09,0.0,0.0,2105.0,0.18,0.15,25.15,BILASPUR,0.15,21.92,3.3,0.0,0.0,0.0,0.0,,0.98,9115.0,6420.0,107773.0,195.0,0.0,0.0,531026.0,754.0,20.0,30.0,5332.73,12.7,2.0,44.19,8.08,23767.0,0.00042767,887.7542739,3.756698366227262,4.7949233787427685,3.119641872524239,1.7482281256866352,3.558843196223962,2.258581561908974,2,4,5,4,0.6656118302414172,4
